Age,Gender,City,Education_Level,Income,J_ds,Grade,churn,inc_rating,t_b_v,income_increase,Reporting_year,Reporting_moth,Reporting_day,Dofj_year,Dofj_moth,Dofj_day
35.0,0.0,26,2,65628,3,3,0,0,70290.0,0,2020,12,1,2020,6,9
34.0,1.0,26,0,78441,2,4,1,1,675608.33,0,2019,12,1,2015,2,28
26.0,1.0,10,1,73207,1,2,1,0,735192.78,0,2020,6,1,2018,6,6
37.0,0.0,10,1,79251,2,2,0,0,0.0,0,2020,12,1,2020,12,19
30.0,1.0,9,0,21935,1,1,1,0,155637.5,0,2019,4,1,2018,8,6
49.0,1.0,9,0,53572,1,2,1,0,681640.0,0,2019,5,1,2015,9,8
29.0,0.0,9,2,37067,2,2,1,0,0.0,0,2020,12,1,2020,8,8
46.0,1.0,9,1,94485,3,3,0,0,0.0,0,2020,12,1,2020,11,28
33.0,0.0,9,0,85965,3,3,1,1,440270.0,0,2020,12,1,2020,10,8
36.0,0.0,9,1,50766,3,3,0,1,316450.0,0,2020,12,1,2019,11,17
35.0,0.0,9,0,70733,2,2,1,0,0.0,0,2019,3,1,2019,5,1
33.0,1.0,9,2,81348,2,2,1,0,0.0,0,2020,2,1,2020,6,2
28.0,1.0,9,2,43647,2,2,1,0,0.0,0,2019,12,1,2019,10,10
30.0,1.0,24,1,49336,1,1,1,0,130430.0,0,2019,5,1,2018,4,5
41.0,1.0,24,2,68830,2,2,1,0,0.0,0,2020,10,1,2020,1,5
38.0,1.0,24,1,86246,3,3,1,0,0.0,0,2020,7,1,2020,5,29
26.0,0.0,24,1,41661,2,2,1,0,116632.0,0,2020,3,1,2019,1,11
39.0,0.0,24,2,83604,2,3,0,1,809281.67,0,2020,12,1,2013,10,23
37.0,1.0,24,1,101423,3,3,1,0,302434.0,0,2019,5,1,2018,6,16
40.0,0.0,18,1,57872,1,2,1,0,491790.83,0,2019,12,1,2018,8,17
23.0,1.0,18,1,54580,1,1,0,0,62976.0,0,2020,12,1,2020,7,8
40.0,0.0,18,0,133489,3,4,0,1,1516587.08,0,2020,12,1,2013,6,11
31.0,0.0,18,0,59644,2,2,1,0,418991.11,0,2019,9,1,2018,7,10
43.0,1.0,18,2,81933,2,2,0,1,753185.83,0,2020,12,1,2018,2,24
36.0,1.0,18,0,138520,3,3,0,1,1013106.15,0,2020,12,1,2019,11,28
41.0,0.0,18,2,89192,1,3,0,0,561175.83,0,2020,12,1,2017,10,2
32.0,0.0,18,2,38919,2,2,0,0,0.0,0,2020,12,1,2020,10,10
25.0,1.0,18,1,22132,1,1,0,0,0.0,0,2020,12,1,2020,12,21
25.0,0.0,18,0,16216,1,1,1,0,354465.71,0,2019,7,1,2018,7,17
34.0,1.0,18,1,73561,2,4,1,0,442335.56,0,2019,9,1,2015,5,29
28.0,1.0,18,1,62243,3,3,1,0,0.0,0,2020,1,1,2019,8,13
31.0,1.0,18,1,112722,1,4,1,0,490923.33,0,2019,7,1,2019,2,20
44.0,0.0,18,0,91207,2,3,0,0,1177985.38,0,2020,1,1,2015,1,11
33.0,0.0,18,2,46043,3,3,1,0,0.0,0,2020,9,1,2020,4,14
34.0,1.0,18,2,78164,3,3,1,0,58035.0,0,2020,12,1,2020,8,29
38.0,0.0,18,0,55943,1,2,1,0,444963.33,0,2019,6,1,2018,7,28
46.0,1.0,18,1,96185,2,3,0,1,1950518.26,1,2020,12,1,2019,2,16
32.0,0.0,18,2,66742,3,3,1,0,121446.67,0,2020,10,1,2020,5,22
34.0,1.0,18,2,21154,1,1,1,0,58375.0,0,2019,2,1,2018,11,23
33.0,0.0,11,2,54915,3,3,0,0,405510.0,0,2020,12,1,2020,7,13
29.0,1.0,11,1,83958,3,3,0,0,0.0,0,2020,12,1,2020,8,9
34.0,1.0,11,0,18291,1,1,1,0,360180.0,0,2019,3,1,2018,7,27
27.0,1.0,22,2,83632,2,2,0,0,185555.0,0,2020,12,1,2020,7,11
31.0,0.0,22,2,51261,2,2,1,0,0.0,0,2019,10,1,2019,6,10
31.0,1.0,22,2,67740,2,2,1,0,125200.0,0,2019,9,1,2019,6,30
37.0,0.0,22,0,59764,1,2,0,0,969362.5,0,2020,12,1,2017,10,11
31.0,0.0,22,0,49471,2,3,1,0,252656.0,0,2019,10,1,2014,8,15
39.0,1.0,22,0,40142,2,2,1,0,0.0,0,2019,6,1,2018,8,7
34.0,1.0,22,1,30851,2,2,1,0,18333.33,0,2019,12,1,2019,7,7
34.0,1.0,2,2,57624,2,2,1,0,144656.43,0,2020,9,1,2019,8,15
31.0,0.0,2,0,40760,1,1,1,0,50540.0,0,2019,4,1,2018,12,15
47.0,1.0,2,0,51339,1,2,0,0,483824.58,0,2020,12,1,2018,12,1
32.0,1.0,2,2,57541,2,2,0,0,0.0,0,2020,12,1,2020,11,28
30.0,1.0,2,1,62204,1,2,1,0,0.0,0,2019,2,1,2018,2,28
30.0,0.0,2,0,12895,1,1,1,0,0.0,0,2019,1,1,2018,6,23
24.0,1.0,2,0,25551,1,1,1,0,0.0,0,2019,12,1,2019,9,28
41.0,0.0,2,0,112934,3,3,1,0,87840.0,0,2020,7,1,2019,8,11
25.0,0.0,2,0,14761,2,2,1,0,120000.0,0,2020,6,1,2020,1,31
27.0,0.0,26,2,77301,3,3,0,0,0.0,0,2020,12,1,2020,8,12
42.0,1.0,26,0,129924,1,4,0,0,958082.08,0,2020,12,1,2015,11,19
34.0,1.0,26,0,80980,2,2,1,0,0.0,0,2019,10,1,2019,7,29
36.0,0.0,26,1,21530,2,2,1,0,0.0,0,2020,11,1,2020,8,5
35.0,0.0,26,1,103102,2,2,1,0,326465.56,0,2020,6,1,2019,9,28
28.0,0.0,26,2,34461,3,3,1,0,0.0,0,2019,12,1,2019,12,9
31.0,1.0,26,1,40435,1,1,1,0,651750.0,0,2020,1,1,2018,6,23
25.0,1.0,26,0,76455,1,1,0,0,0.0,0,2020,12,1,2020,6,11
47.0,0.0,26,0,49280,1,2,0,0,681268.33,0,2020,12,1,2018,8,5
36.0,1.0,26,0,60982,2,2,1,0,0.0,0,2019,10,1,2019,5,31
31.0,0.0,26,2,23566,1,1,1,0,0.0,0,2020,2,1,2019,1,11
33.0,0.0,4,1,59587,2,2,0,0,89885.0,0,2020,12,1,2020,1,9
32.0,1.0,4,1,21780,1,1,1,0,0.0,0,2019,5,1,2019,5,18
30.0,0.0,4,1,87351,2,4,0,0,2179022.5,0,2020,12,1,2013,10,18
34.0,1.0,4,2,103060,3,3,1,0,0.0,0,2019,11,1,2019,10,14
34.0,1.0,4,2,46851,2,2,0,1,690298.46,0,2020,12,1,2019,12,12
38.0,0.0,4,2,37900,2,2,1,0,53455.0,0,2019,2,1,2018,5,21
29.0,0.0,4,2,23334,1,1,1,0,66576.67,0,2020,6,1,2020,12,1
33.0,0.0,4,1,49659,1,1,1,0,0.0,0,2019,1,1,2018,12,15
31.0,1.0,4,0,38223,3,3,0,1,314453.33,0,2020,12,1,2020,7,19
25.0,1.0,4,0,18770,1,1,1,0,0.0,0,2020,7,1,2020,5,5
34.0,0.0,4,2,41798,1,1,1,0,0.0,0,2019,1,1,2018,8,10
33.0,1.0,4,0,71384,3,3,1,0,304508.0,0,2020,9,1,2019,11,28
35.0,1.0,4,0,65040,1,1,1,0,144639.0,0,2020,7,1,2019,10,14
33.0,1.0,4,0,35939,1,1,1,0,43218.57,0,2020,8,1,2020,10,2
28.0,1.0,20,2,80818,2,2,1,0,31896.0,0,2020,11,1,2020,7,17
23.0,1.0,20,1,54235,2,2,0,0,0.0,0,2020,12,1,2020,9,8
24.0,1.0,21,0,33981,1,1,1,0,85761.43,0,2020,5,1,2019,11,21
41.0,0.0,21,0,59902,3,3,1,0,0.0,0,2020,8,1,2020,11,4
30.0,1.0,21,1,35595,1,1,0,1,486189.23,0,2020,12,1,2019,11,29
32.0,0.0,20,1,67490,2,2,1,0,0.0,0,2019,9,1,2019,6,20
44.0,0.0,20,2,39054,1,1,1,0,31040.0,0,2019,10,1,2019,6,21
30.0,0.0,20,2,27774,2,2,1,0,0.0,0,2020,7,1,2020,12,6
34.0,0.0,20,2,39612,2,2,1,0,0.0,0,2020,7,1,2020,5,29
33.0,0.0,20,2,56687,2,2,1,0,58200.0,0,2019,2,1,2018,3,12
33.0,1.0,20,1,47102,2,2,1,0,411205.56,0,2019,9,1,2018,6,18
25.0,1.0,21,2,89894,2,2,0,0,0.0,0,2020,12,1,2020,9,25
34.0,0.0,21,0,113197,3,3,0,1,795042.86,0,2020,12,1,2020,6,21
25.0,0.0,21,2,131168,3,3,0,1,205384.0,0,2020,12,1,2020,9,8
36.0,0.0,21,0,71338,3,3,1,0,0.0,0,2019,11,1,2019,10,31
37.0,0.0,21,1,54695,3,3,0,1,403035.56,0,2020,12,1,2020,4,24
42.2,1.0,21,2,45009,1,1,0,0,0.0,0,2020,12,1,2020,11,13
38.0,0.0,21,2,23545,1,1,1,0,0.0,0,2019,2,1,2018,11,20
31.0,0.0,21,2,31124,1,1,1,0,0.0,0,2020,1,1,2019,10,19
32.0,0.0,13,0,92847,2,3,1,0,535333.85,0,2020,1,1,2017,12,2
32.0,1.0,13,0,63315,2,2,1,1,319356.67,0,2019,6,1,2018,9,17
40.0,0.0,13,1,59097,2,2,1,0,150000.0,0,2020,4,1,2020,6,1
34.0,1.0,13,1,24378,1,1,0,0,114000.62,0,2020,12,1,2019,8,31
40.0,0.0,22,0,33901,1,1,1,0,289982.5,0,2019,8,1,2018,5,26
24.0,1.0,22,1,93751,3,3,0,0,0.0,0,2020,12,1,2020,12,14
34.0,1.0,22,0,29642,1,1,1,0,0.0,0,2020,3,1,2019,9,11
43.0,1.0,15,0,56666,2,3,1,0,290631.43,0,2020,2,1,2015,8,20
32.0,1.0,15,2,43282,2,2,1,0,0.0,0,2019,12,1,2019,10,31
38.0,0.0,23,2,131567,3,3,1,0,0.0,0,2019,4,1,2019,1,15
43.0,1.0,23,0,99669,1,4,0,0,2474194.58,0,2020,12,1,2015,7,8
31.0,1.0,23,0,55276,2,2,1,0,88944.0,0,2020,6,1,2020,6,2
49.0,1.0,23,0,56150,1,2,1,0,332606.67,0,2019,6,1,2016,4,18
27.0,0.0,23,2,46397,2,2,1,0,0.0,0,2020,4,1,2020,1,3
31.0,0.0,23,0,14113,1,1,1,0,227915.56,0,2020,11,1,2020,6,3
30.0,0.0,23,2,87710,3,3,1,0,0.0,0,2020,10,1,2020,7,17
43.0,1.0,23,1,35133,1,2,1,0,696522.63,0,2020,7,1,2016,1,28
35.0,0.0,23,2,67219,3,3,1,0,28746.67,0,2020,10,1,2020,5,23
33.0,1.0,23,1,54214,2,2,1,0,220646.0,0,2019,5,1,2018,4,12
41.0,0.0,23,1,15189,1,1,1,0,0.0,0,2019,1,1,2018,5,22
34.0,1.0,23,2,21346,1,1,1,0,109396.67,0,2019,3,1,2016,4,29
30.0,1.0,23,1,83916,3,3,0,0,0.0,0,2020,12,1,2020,4,9
28.0,0.0,23,2,55546,3,3,1,0,535310.0,0,2020,12,1,2020,4,24
27.0,1.0,23,1,136960,1,5,1,0,907532.5,0,2019,4,1,2017,11,28
48.0,0.0,23,1,77114,1,2,0,0,1191513.33,0,2020,12,1,2017,12,25
41.0,1.0,23,2,77785,4,4,0,1,1109931.43,0,2020,12,1,2019,11,18
36.0,1.0,23,2,43764,1,1,1,0,163536.0,0,2019,5,1,2018,8,20
40.0,1.0,23,2,57225,2,2,1,0,232465.71,0,2019,7,1,2018,7,10
27.0,0.0,23,0,48747,1,1,0,1,589240.0,0,2020,12,1,2020,4,19
32.0,0.0,23,1,65298,1,2,1,0,153447.5,0,2019,4,1,2017,6,30
28.0,1.0,20,0,14820,1,1,1,0,207892.0,0,2020,11,1,2020,7,7
46.0,0.0,20,0,51383,1,2,0,0,775339.17,1,2020,12,1,2018,5,30
29.0,0.0,20,0,40366,2,2,1,1,368117.78,0,2020,5,1,2019,12,9
32.0,1.0,20,2,43411,1,1,1,0,0.0,0,2020,1,1,2019,8,29
30.0,1.0,20,0,87010,3,3,1,0,0.0,0,2020,10,1,2020,8,8
43.0,0.0,20,2,76562,2,3,1,0,533961.82,0,2019,11,1,2018,12,9
36.0,0.0,20,1,79652,2,2,0,0,0.0,0,2020,12,1,2020,11,10
34.0,0.0,20,2,53750,2,2,1,0,0.0,0,2020,12,1,2020,6,21
38.0,1.0,20,0,47818,2,2,1,0,0.0,0,2020,5,1,2020,5,15
38.0,0.0,20,2,94809,2,4,0,1,773881.05,0,2020,12,1,2019,2,6
29.0,1.0,20,2,67326,1,1,0,0,489266.25,0,2020,12,1,2018,3,7
35.0,0.0,20,2,53643,1,1,1,0,235414.0,0,2019,10,1,2015,6,8
29.0,0.0,20,2,29150,3,3,1,0,156533.33,0,2020,12,1,2020,7,24
35.0,0.0,20,0,63888,2,2,1,0,700211.11,0,2019,9,1,2018,4,5
26.0,0.0,20,1,23711,1,1,1,0,171121.25,0,2020,7,1,2019,12,12
36.0,0.0,20,2,167758,5,5,1,0,0.0,0,2019,10,1,2019,1,26
33.0,1.0,20,0,31097,1,1,1,0,33260.0,0,2019,8,1,2019,2,17
37.0,1.0,20,2,74945,1,2,0,0,1277853.75,1,2020,12,1,2018,10,20
42.0,0.0,20,0,132505,1,4,1,0,1708632.31,0,2020,1,1,2016,1,5
27.0,0.0,20,0,16676,1,1,1,0,208653.33,0,2019,9,1,2018,6,5
38.0,0.0,20,0,113256,4,4,1,0,0.0,0,2019,11,1,2019,8,17
34.0,1.0,20,2,63321,2,2,0,0,0.0,0,2020,12,1,2020,11,22
35.0,1.0,20,1,77848,3,3,1,0,-44960.0,0,2019,8,1,2019,11,6
44.0,1.0,20,2,109652,1,3,1,0,536634.78,0,2020,11,1,2015,12,11
31.0,0.0,20,1,17648,1,1,1,0,0.0,0,2020,8,1,2020,5,25
39.0,0.0,20,1,112317,3,3,1,0,162717.5,0,2020,3,1,2019,11,28
33.0,0.0,26,2,62380,2,2,1,0,201047.14,0,2020,2,1,2018,4,5
26.0,0.0,26,2,73899,2,2,0,0,161540.67,0,2020,12,1,2019,10,17
35.0,1.0,26,1,77613,3,3,0,0,0.0,0,2020,12,1,2020,9,26
25.0,1.0,26,2,27993,1,1,1,0,50475.0,0,2019,2,1,2018,11,16
31.0,0.0,26,2,169549,2,5,0,0,2000738.33,0,2020,12,1,2015,7,30
38.0,0.0,26,1,58275,1,1,1,0,270720.0,0,2019,6,1,2016,7,1
48.0,0.0,23,1,111507,2,4,0,1,1543847.08,0,2020,12,1,2014,8,26
36.0,1.0,23,0,54059,3,3,0,1,232180.0,0,2020,12,1,2020,7,8
32.0,0.0,23,0,68525,3,3,0,0,78622.0,0,2020,12,1,2020,9,8
30.0,0.0,23,1,28890,3,3,1,0,0.0,0,2020,9,1,2020,7,13
34.0,1.0,23,2,82309,2,2,0,0,382523.33,0,2020,12,1,2020,9,28
33.0,1.0,23,2,40281,2,2,1,0,0.0,0,2019,1,1,2018,12,28
36.0,0.0,23,2,39195,1,1,0,0,0.0,0,2020,12,1,2020,11,29
27.0,0.0,23,0,12064,1,1,1,0,0.0,0,2020,2,1,2019,8,11
27.0,0.0,27,0,58259,2,2,1,0,40000.0,0,2020,8,1,2020,4,13
37.0,1.0,27,0,46832,1,1,1,0,0.0,0,2019,1,1,2018,10,20
53.0,1.0,27,1,56188,1,3,1,0,541070.0,0,2019,11,1,2015,10,25
30.0,0.0,27,2,37214,1,1,1,0,0.0,0,2020,6,1,2020,3,29
29.0,1.0,27,0,13222,1,1,1,0,0.0,0,2020,3,1,2020,1,28
33.0,0.0,27,2,100560,3,3,1,0,346286.67,0,2020,12,1,2020,10,7
31.0,1.0,27,1,24429,1,1,1,0,250000.0,0,2019,2,1,2018,1,1
28.0,0.0,5,2,36373,2,2,0,0,0.0,0,2020,12,1,2020,7,31
35.0,0.0,5,2,51769,2,2,0,1,208610.0,0,2020,12,1,2020,7,9
33.0,1.0,5,2,51617,2,2,1,0,0.0,0,2019,11,1,2019,2,9
37.0,0.0,5,2,63424,3,3,1,0,248618.46,0,2020,10,1,2019,11,10
26.0,0.0,5,0,44169,1,2,1,0,206355.56,0,2019,9,1,2017,11,25
37.0,0.0,5,1,90492,3,3,1,0,657312.31,0,2020,1,1,2018,6,26
30.0,1.0,5,0,59110,2,2,0,1,868307.14,0,2020,12,1,2020,5,29
23.0,0.0,5,2,71138,2,2,1,0,0.0,0,2020,9,1,2020,10,7
33.0,0.0,5,1,90734,3,3,1,1,262180.0,0,2019,11,1,2019,5,24
37.0,1.0,5,0,18024,2,2,0,1,365187.5,0,2020,12,1,2020,1,5
29.0,1.0,5,1,17481,1,1,1,0,0.0,0,2019,1,1,2018,2,7
24.0,0.0,5,0,23511,1,1,1,0,521133.08,0,2020,1,1,2018,3,1
40.0,1.0,5,1,92031,3,3,0,1,577713.57,0,2020,12,1,2019,12,11
40.0,0.0,5,2,37664,1,1,0,0,752475.0,0,2020,12,1,2016,3,1
25.0,0.0,5,1,99691,1,4,1,0,1224305.0,0,2020,6,1,2017,6,18
42.0,0.0,5,0,58577,2,2,1,1,263952.22,0,2019,9,1,2018,7,9
38.0,0.0,5,1,33343,1,1,1,0,247675.0,0,2019,4,1,2018,10,8
32.0,1.0,5,2,85831,2,2,1,0,67472.5,0,2020,3,1,2019,7,12
42.2,1.0,5,2,36191,1,1,1,0,25000.0,0,2020,10,1,2020,5,17
30.0,0.0,5,0,42551,2,2,1,0,0.0,0,2020,2,1,2019,2,12
30.0,0.0,5,2,52371,1,1,0,1,470381.25,0,2020,12,1,2020,5,22
34.0,0.0,5,0,19183,2,2,1,0,0.0,0,2019,8,1,2019,5,31
29.0,1.0,5,0,63182,3,3,1,0,0.0,0,2020,6,1,2020,1,31
33.0,0.0,9,1,99858,2,2,1,0,553470.0,0,2020,7,1,2020,5,4
31.0,1.0,13,2,45365,3,3,0,0,0.0,0,2020,12,1,2020,11,13
32.0,0.0,13,1,55723,1,1,1,0,719091.11,0,2020,6,1,2018,2,27
27.0,0.0,13,0,55344,2,2,1,0,0.0,0,2020,6,1,2020,6,4
34.0,0.0,13,2,36682,1,1,1,0,47176.0,0,2019,5,1,2018,2,10
40.0,1.0,13,1,30967,1,1,0,1,327492.11,0,2020,12,1,2019,6,13
34.0,0.0,13,1,44188,1,1,1,0,0.0,0,2020,8,1,2020,6,28
35.0,0.0,13,2,99515,3,3,1,1,881591.25,0,2020,6,1,2019,4,11
34.0,0.0,13,1,89269,3,3,1,0,35714.29,0,2020,10,1,2020,3,16
26.0,1.0,13,2,68294,1,1,1,0,323691.43,0,2020,2,1,2018,11,6
29.0,1.0,18,0,18538,1,1,0,1,700156.43,0,2020,12,1,2019,11,21
46.0,1.0,18,2,44041,1,1,1,0,274546.67,0,2019,9,1,2018,12,2
36.0,0.0,17,0,47251,3,3,1,0,0.0,0,2020,7,1,2020,4,13
37.0,0.0,17,2,65277,2,2,0,1,696682.22,0,2020,12,1,2020,4,18
36.0,0.0,17,1,58626,3,3,1,1,71720.0,0,2020,4,1,2019,11,10
41.0,0.0,17,2,51616,1,1,1,0,174077.65,0,2020,5,1,2018,2,6
36.0,1.0,17,2,74360,2,2,1,0,1048392.73,0,2020,10,1,2019,5,12
37.0,1.0,17,2,142543,1,4,0,0,1405780.83,0,2020,12,1,2013,12,10
28.0,0.0,17,0,65958,1,2,1,0,1580600.91,0,2019,11,1,2018,7,20
36.0,1.0,17,1,40775,1,1,1,0,303000.0,0,2019,8,1,2017,2,25
25.0,1.0,17,1,29052,1,1,1,0,362043.33,0,2020,4,1,2019,11,21
25.0,0.0,17,2,62242,2,2,1,0,72750.0,0,2020,4,1,2019,12,30
36.0,1.0,17,2,59644,1,2,1,0,858753.33,0,2020,6,1,2017,11,18
51.0,1.0,17,2,40013,1,2,1,0,907781.43,0,2020,2,1,2016,5,25
47.0,0.0,17,0,48747,1,1,0,0,741002.08,0,2020,12,1,2018,5,25
33.0,1.0,17,0,25228,1,1,1,0,283907.5,0,2020,4,1,2018,12,11
24.0,0.0,17,2,38169,1,1,0,0,447774.55,0,2020,12,1,2020,1,31
39.0,1.0,27,0,52092,3,3,0,0,282973.33,0,2020,12,1,2020,6,30
30.0,0.0,27,0,15052,1,1,0,0,373648.33,0,2020,12,1,2020,7,27
27.0,0.0,27,1,75458,2,2,1,0,0.0,0,2019,9,1,2019,6,7
32.0,0.0,27,1,66536,3,3,0,0,0.0,0,2020,12,1,2020,9,28
31.0,1.0,27,0,30212,1,1,1,1,156286.25,0,2020,3,1,2019,4,8
31.0,1.0,27,0,91020,3,3,1,0,0.0,0,2020,1,1,2019,12,9
35.0,1.0,27,0,71761,3,3,1,0,0.0,0,2019,8,1,2019,6,28
32.0,1.0,27,2,70395,3,3,1,0,0.0,0,2020,10,1,2020,5,29
42.0,0.0,27,1,47809,1,1,0,0,998331.67,0,2020,12,1,2018,8,18
33.0,0.0,28,1,18173,1,1,1,0,112430.0,0,2020,7,1,2019,11,29
29.2,0.0,28,2,59536,1,1,1,0,0.0,0,2020,3,1,2019,11,16
37.0,0.0,28,2,64254,1,2,1,0,424596.67,0,2019,6,1,2018,5,18
38.0,1.0,18,1,118773,3,3,1,0,254253.33,0,2020,12,1,2020,6,28
41.0,0.0,18,2,130752,2,4,1,0,1006412.86,0,2019,7,1,2014,5,5
23.0,1.0,18,1,43876,1,1,0,1,439368.33,0,2020,12,1,2020,6,22
28.0,0.0,18,0,125576,1,3,1,0,849440.0,0,2019,9,1,2016,1,5
31.0,0.0,18,2,33169,2,2,1,0,58494.0,0,2020,3,1,2019,10,31
40.0,0.0,18,2,37667,2,2,0,0,0.0,0,2020,12,1,2020,11,13
46.0,0.0,18,2,115152,4,4,1,0,150362.86,0,2020,1,1,2019,6,30
33.0,1.0,18,1,83236,2,4,0,0,1380807.5,0,2020,12,1,2015,5,31
38.0,1.0,22,1,67049,1,3,1,0,436060.0,0,2019,3,1,2013,10,22
31.0,0.0,22,0,34556,2,2,1,0,338000.0,0,2019,9,1,2015,8,27
26.0,0.0,15,0,30558,1,1,0,0,0.0,0,2020,12,1,2020,12,18
36.0,1.0,15,1,90057,2,5,0,0,3972127.5,0,2020,12,1,2013,1,4
23.0,1.0,15,0,18224,1,1,1,0,375072.0,0,2020,7,1,2020,9,3
25.0,0.0,15,0,16206,1,1,1,0,131820.91,0,2020,9,1,2019,10,31
45.0,1.0,15,1,37521,2,2,1,0,162542.0,0,2019,5,1,2018,12,18
41.0,0.0,15,0,31816,1,1,1,0,107295.71,0,2020,1,1,2019,4,7
29.0,1.0,15,1,137450,3,4,1,0,698875.0,0,2020,8,1,2015,2,8
39.0,0.0,15,2,90090,2,2,1,0,315460.0,0,2020,12,1,2020,6,28
33.0,0.0,15,0,45993,1,1,0,1,465162.5,0,2020,12,1,2019,6,9
32.0,0.0,15,1,47678,1,1,1,0,78754.0,0,2020,3,1,2019,9,11
39.0,1.0,15,2,38706,2,2,1,0,33946.67,0,2019,3,1,2018,10,14
36.0,1.0,15,0,75344,2,2,0,0,103077.5,0,2020,12,1,2020,1,9
37.0,0.0,15,0,96562,3,3,0,0,0.0,0,2020,12,1,2020,10,30
30.0,1.0,15,0,37039,2,2,1,0,180573.75,0,2019,8,1,2019,1,16
34.0,0.0,22,0,14776,1,1,1,0,114550.0,0,2020,3,1,2019,12,23
32.0,1.0,22,0,68356,1,4,0,0,1445995.0,0,2020,12,1,2016,4,27
29.0,0.0,22,0,59662,1,3,0,1,1411753.33,1,2020,12,1,2018,10,6
32.0,0.0,22,0,67667,2,2,1,0,0.0,0,2019,10,1,2019,7,28
45.0,0.0,22,0,44884,1,2,1,0,453284.17,0,2020,12,1,2018,5,13
36.0,0.0,22,2,70774,2,2,0,1,923150.0,0,2020,12,1,2018,6,8
38.0,0.0,22,0,77399,1,2,0,0,498996.11,0,2020,6,1,2018,6,29
31.0,1.0,22,0,34569,2,2,1,0,0.0,0,2020,5,1,2019,5,12
35.0,0.0,22,1,78009,3,3,0,0,0.0,0,2020,12,1,2020,11,28
41.0,0.0,22,1,58799,1,1,0,0,479557.5,0,2020,12,1,2018,12,5
35.0,1.0,22,1,45414,1,1,0,1,464830.83,0,2020,12,1,2018,4,12
33.0,1.0,22,1,54019,3,3,1,0,46368.0,0,2020,12,1,2020,10,8
38.0,0.0,22,0,23166,1,1,1,0,685860.0,0,2019,2,1,2017,8,7
39.0,1.0,22,0,116077,2,4,1,1,1652720.5,0,2020,8,1,2014,12,29
25.0,0.0,22,2,64168,2,2,1,0,150000.0,0,2019,11,1,2019,6,13
37.0,0.0,22,1,29962,1,1,1,0,415605.71,0,2020,2,1,2018,4,5
46.0,0.0,22,2,96053,3,3,1,0,0.0,0,2019,1,1,2018,9,16
30.0,0.0,22,2,47301,1,2,1,0,317111.67,0,2019,12,1,2017,11,29
43.0,1.0,22,2,81854,1,3,0,1,1144788.75,0,2020,12,1,2015,5,24
32.0,0.0,22,0,128520,3,3,1,0,136282.5,0,2020,4,1,2019,9,17
39.0,0.0,22,0,53880,1,1,1,0,560871.54,0,2020,1,1,2015,8,27
29.0,0.0,22,0,83215,3,3,0,1,369235.0,0,2020,12,1,2020,8,9
24.0,0.0,20,1,64399,2,2,0,1,180660.0,0,2020,12,1,2020,8,18
49.0,1.0,20,2,135231,1,4,0,0,1803127.5,1,2020,12,1,2018,3,6
32.0,0.0,20,0,83298,2,4,0,1,842598.33,0,2020,12,1,2014,5,12
42.2,1.0,20,2,56766,2,2,0,0,157857.78,0,2020,12,1,2020,4,25
23.0,0.0,20,2,26766,1,1,1,0,0.0,0,2019,12,1,2019,3,12
34.0,0.0,20,1,71878,3,3,0,0,0.0,0,2020,12,1,2020,11,30
46.0,1.0,20,0,65990,1,2,1,0,329767.37,0,2020,7,1,2016,8,7
38.0,1.0,20,0,52321,1,1,1,0,41580.0,0,2020,10,1,2020,7,14
23.0,0.0,20,0,42059,1,1,1,0,0.0,0,2019,3,1,2019,1,18
25.0,0.0,20,0,37888,1,1,1,0,80833.33,0,2019,9,1,2019,6,7
30.0,0.0,20,1,80907,2,2,0,0,720281.25,0,2020,12,1,2015,8,20
28.0,0.0,20,1,50141,2,2,1,0,0.0,0,2020,6,1,2020,4,25
25.0,1.0,20,2,37046,1,1,1,0,37930.0,0,2020,10,1,2020,7,13
46.0,0.0,20,1,50326,2,2,1,0,1066595.0,0,2019,4,1,2019,1,15
42.0,1.0,20,1,29462,1,1,1,0,206977.27,0,2020,5,1,2019,5,7
46.0,0.0,20,0,18799,1,1,1,0,474513.91,0,2020,11,1,2015,6,8
26.0,0.0,20,0,24676,2,2,1,0,0.0,0,2020,9,1,2020,5,17
31.0,1.0,20,1,20983,1,1,1,0,236968.0,0,2019,5,1,2018,10,30
35.0,0.0,20,2,53902,2,2,0,1,288438.33,0,2020,12,1,2020,7,20
31.0,1.0,20,1,18469,1,1,1,0,0.0,0,2020,5,1,2020,2,13
34.0,1.0,20,2,52222,1,1,1,0,224211.11,0,2020,2,1,2019,6,6
28.0,0.0,20,0,53554,2,2,1,0,0.0,0,2020,8,1,2020,3,5
36.0,0.0,20,2,21364,1,1,1,0,62500.0,0,2019,4,1,2018,6,17
35.0,0.0,12,0,76805,1,3,1,0,783642.5,0,2020,8,1,2016,4,25
34.0,0.0,12,1,131568,1,4,0,0,957367.08,0,2020,12,1,2015,7,23
36.0,1.0,12,0,111600,2,4,1,1,595197.78,0,2019,9,1,2015,12,11
33.0,0.0,12,2,69003,3,3,1,1,671594.67,0,2020,12,1,2019,9,28
35.0,1.0,12,2,85254,1,2,0,1,582724.17,0,2020,12,1,2016,8,14
36.0,1.0,12,2,102822,3,3,1,0,0.0,0,2019,11,1,2019,9,20
26.0,0.0,12,1,33058,1,1,1,0,456010.0,0,2019,6,1,2018,12,18
